Age,Experience,Education Level,Hours Per Week,City Index,Salary
46.0,12.0,2.0,44.0,57.0,72002.20611064161
52.0,38.0,,34.0,66.0,96971.50049348242
36.0,3.0,2.0,32.0,79.0,68921.25550290232
31.0,11.0,2.0,52.0,20.0,64644.97136332304
46.0,16.0,2.0,32.0,42.0,53946.596082544114
27.0,0.0,3.0,57.0,21.0,77540.44529973436
42.0,16.0,3.0,43.0,94.0,97613.98655572082
48.0,1.0,4.0,39.0,88.0,97029.35258956332
39.0,5.0,2.0,36.0,66.0,81304.62069757229
35.0,10.0,4.0,43.0,38.0,118080.95777249058
36.0,17.0,3.0,,86.0,111416.12463604724
35.0,39.0,4.0,59.0,93.0,131871.18127529923
38.0,24.0,4.0,51.0,78.0,111229.2823803399
27.0,38.0,2.0,48.0,69.0,126051.53274609847
57.0,27.0,3.0,33.0,24.0,65404.66833007202
57.0,15.0,2.0,56.0,26.0,78999.14438105575
48.0,11.0,4.0,41.0,2.0,61322.78429558934
55.0,28.0,3.0,,46.0,113546.4644857915
45.0,22.0,4.0,46.0,34.0,90058.54183883652
50.0,20.0,4.0,47.0,62.0,144694.79713507064
31.0,15.0,2.0,41.0,87.0,75431.11302743829
36.0,25.0,3.0,22.0,41.0,95995.44747323784
,36.0,3.0,41.0,99.0,103166.00198718501
28.0,21.0,2.0,40.0,15.0,81667.53142784184
58.0,9.0,1.0,35.0,55.0,52302.171742530525
31.0,6.0,2.0,28.0,3.0,52397.75885088538
51.0,8.0,,32.0,76.0,41707.60496590522
44.0,24.0,1.0,29.0,38.0,92981.93454205157
58.0,14.0,3.0,40.0,51.0,80630.29850208029
37.0,12.0,1.0,59.0,17.0,107804.4233906397
34.0,25.0,4.0,26.0,91.0,81537.89723899131
51.0,20.0,4.0,41.0,83.0,120344.71780232419
25.0,22.0,2.0,37.0,49.0,112983.89003027281
54.0,27.0,4.0,40.0,21.0,124155.64749750722
53.0,37.0,1.0,33.0,88.0,102121.95965698277
57.0,11.0,4.0,29.0,24.0,81726.91412170898
24.0,23.0,3.0,52.0,83.0,117541.01545405926
37.0,12.0,2.0,28.0,95.0,65728.05285743477
35.0,39.0,2.0,37.0,40.0,110460.6139316858
27.0,1.0,,32.0,20.0,71743.7808096681
44.0,38.0,3.0,36.0,79.0,96828.74705955971
51.0,11.0,2.0,42.0,35.0,83570.70458426456
45.0,38.0,3.0,44.0,48.0,122927.57377389519
41.0,13.0,4.0,35.0,99.0,76037.57685841536
50.0,29.0,4.0,43.0,33.0,114501.80280673775
29.0,18.0,4.0,50.0,56.0,64564.5771890028
31.0,30.0,4.0,30.0,41.0,90262.6698840965
47.0,24.0,1.0,42.0,54.0,80539.81415683066
25.0,3.0,1.0,58.0,44.0,74960.05855449174
39.0,12.0,1.0,41.0,82.0,88239.72124451082
24.0,35.0,1.0,52.0,81.0,101642.34336745756
42.0,36.0,4.0,37.0,72.0,121898.93601734994
28.0,2.0,4.0,33.0,84.0,76191.27145095862
48.0,15.0,,47.0,11.0,95471.22214362447
35.0,25.0,1.0,30.0,94.0,91278.63599943063
41.0,39.0,1.0,43.0,91.0,94964.69061548616
27.0,38.0,2.0,55.0,14.0,103669.30185179092
39.0,18.0,3.0,38.0,42.0,99601.90758526829
33.0,14.0,4.0,32.0,79.0,117581.31712962102
58.0,31.0,3.0,52.0,12.0,124502.2787196398
56.0,20.0,3.0,38.0,84.0,75663.259158239
53.0,,2.0,51.0,17.0,53316.27391161134
30.0,5.0,2.0,34.0,90.0,63765.529768476044
59.0,26.0,3.0,30.0,78.0,98483.82006816391
52.0,22.0,1.0,42.0,25.0,86123.8438546148
50.0,30.0,4.0,24.0,26.0,123404.20415392524
53.0,11.0,2.0,41.0,47.0,98626.69958770163
26.0,20.0,2.0,37.0,25.0,87484.98376623265
42.0,1.0,4.0,26.0,89.0,72784.55135458689
26.0,4.0,2.0,52.0,60.0,82151.19648431399
44.0,8.0,3.0,22.0,60.0,93348.01980077266
22.0,19.0,4.0,47.0,27.0,106686.55214966321
57.0,17.0,1.0,20.0,43.0,69526.81294913936
39.0,21.0,2.0,56.0,76.0,83016.19207439016
53.0,7.0,2.0,41.0,20.0,58540.94422301413
49.0,33.0,3.0,38.0,63.0,108502.30271392879
36.0,8.0,1.0,33.0,80.0,78946.8014747953
29.0,6.0,2.0,22.0,25.0,81422.67789694185
54.0,29.0,4.0,38.0,27.0,123876.40554632347
39.0,17.0,4.0,52.0,52.0,119604.64400992899
37.0,26.0,3.0,40.0,82.0,78375.51528483996
46.0,15.0,3.0,20.0,10.0,90071.43650146991
55.0,20.0,2.0,45.0,50.0,95588.89234071012
42.0,4.0,3.0,29.0,30.0,73690.80387372996
51.0,,4.0,54.0,1.0,96374.83145083583
29.0,36.0,3.0,32.0,54.0,129069.44752105155
30.0,21.0,4.0,25.0,4.0,87170.99233428847
57.0,13.0,2.0,25.0,87.0,45111.46710850592
25.0,18.0,4.0,54.0,7.0,99101.0842766535
53.0,34.0,3.0,35.0,30.0,102432.04499671361
55.0,23.0,4.0,27.0,90.0,126265.45909220204
56.0,5.0,4.0,22.0,65.0,86745.40931290625
36.0,2.0,1.0,24.0,29.0,57221.058797531514
59.0,33.0,,40.0,25.0,93047.1736441039
,1.0,2.0,50.0,40.0,67873.94738243373
31.0,14.0,4.0,33.0,26.0,123857.00061845075
40.0,36.0,,56.0,17.0,127332.25802206766
59.0,14.0,4.0,38.0,31.0,70492.59741588985
38.0,31.0,1.0,56.0,61.0,93533.40077848523
22.0,20.0,4.0,39.0,8.0,97445.51327999237
37.0,16.0,1.0,21.0,69.0,58586.47694803597
38.0,33.0,2.0,26.0,1.0,71455.66814129366
25.0,31.0,4.0,52.0,79.0,120333.45072680266
35.0,22.0,4.0,25.0,100.0,84930.50506393144
27.0,34.0,,26.0,71.0,122931.57427839973
37.0,36.0,1.0,37.0,46.0,98522.91648911752
58.0,36.0,3.0,48.0,91.0,103485.96769607396
31.0,32.0,2.0,38.0,99.0,63348.99524781607
29.0,24.0,1.0,44.0,91.0,106134.76774441898
26.0,36.0,4.0,23.0,20.0,115002.90248967953
20.0,39.0,4.0,32.0,82.0,108677.07921773956
55.0,20.0,4.0,51.0,40.0,86845.62918629695
40.0,37.0,4.0,46.0,2.0,140186.36813546883
56.0,39.0,2.0,53.0,94.0,93636.70448990716
43.0,33.0,4.0,47.0,61.0,106870.28812546021
44.0,18.0,4.0,28.0,94.0,102146.17653085594
26.0,26.0,,27.0,71.0,123161.49960035061
36.0,8.0,3.0,40.0,77.0,77755.2043944333
48.0,4.0,2.0,49.0,97.0,62777.745386511866
49.0,4.0,1.0,48.0,30.0,66998.91187167022
26.0,24.0,2.0,28.0,30.0,103167.05994436005
52.0,25.0,2.0,32.0,87.0,108340.92327894803
26.0,18.0,2.0,37.0,45.0,64772.612764319274
43.0,29.0,4.0,57.0,24.0,112124.10180565514
30.0,35.0,3.0,41.0,84.0,86686.01886557901
28.0,15.0,3.0,50.0,92.0,103263.25756465908
31.0,6.0,3.0,54.0,56.0,88135.7585087473
54.0,17.0,3.0,29.0,83.0,73982.21553573906
23.0,20.0,1.0,28.0,61.0,103612.18355076746
55.0,30.0,3.0,50.0,13.0,110025.20220011081
47.0,0.0,4.0,59.0,80.0,85177.88720699942
32.0,2.0,4.0,43.0,56.0,77913.32776481062
42.0,30.0,3.0,27.0,15.0,100279.43098498015
38.0,24.0,1.0,39.0,11.0,81077.76247865817
56.0,7.0,3.0,36.0,12.0,68081.87255675619
58.0,0.0,4.0,47.0,86.0,97836.9588140809
43.0,6.0,4.0,25.0,89.0,73608.86115501478
35.0,6.0,4.0,52.0,3.0,78503.87943402416
52.0,7.0,2.0,47.0,24.0,74460.58864776677
31.0,18.0,4.0,20.0,89.0,113367.71721282213
53.0,16.0,3.0,54.0,9.0,108767.48840545969
26.0,10.0,4.0,43.0,92.0,82677.27445648769
30.0,10.0,1.0,25.0,46.0,88401.78138338016
50.0,37.0,,26.0,94.0,103821.80255642509
48.0,1.0,1.0,28.0,71.0,48948.62097987947
32.0,3.0,4.0,56.0,60.0,77058.0597799489
50.0,27.0,2.0,35.0,11.0,114598.80803925592
21.0,32.0,2.0,53.0,10.0,133842.6789535367
58.0,10.0,2.0,54.0,3.0,85597.25138129803
34.0,2.0,4.0,54.0,19.0,74301.94257475472
30.0,39.0,1.0,39.0,2.0,99926.2379848908
53.0,4.0,4.0,42.0,17.0,70963.33727091619
58.0,20.0,2.0,54.0,93.0,81548.54931615126
23.0,21.0,4.0,42.0,2.0,88674.28303304772
30.0,36.0,2.0,23.0,53.0,99409.84378752013
48.0,10.0,2.0,29.0,16.0,77610.2155468689
21.0,21.0,2.0,30.0,10.0,84777.58288977316
35.0,12.0,4.0,59.0,68.0,90480.15598217644
,2.0,4.0,28.0,43.0,89007.37435258541
32.0,12.0,2.0,59.0,90.0,80361.8661261183
56.0,27.0,3.0,31.0,58.0,95724.76284049399
36.0,10.0,,36.0,60.0,69551.5959346084
40.0,10.0,2.0,51.0,24.0,103349.31599426904
38.0,20.0,2.0,42.0,76.0,81031.7806276138
26.0,20.0,2.0,34.0,85.0,95744.44160412301
57.0,6.0,2.0,47.0,16.0,64174.33459093809
27.0,16.0,2.0,57.0,100.0,92649.17247137893
32.0,13.0,3.0,24.0,99.0,90993.49787682506
56.0,32.0,4.0,59.0,9.0,130063.88930204108
21.0,10.0,3.0,37.0,6.0,76635.97746061152
30.0,12.0,2.0,40.0,65.0,63290.56152762228
43.0,0.0,2.0,34.0,78.0,55040.22015109137
25.0,33.0,2.0,22.0,24.0,111868.12359705007
45.0,8.0,4.0,45.0,10.0,118226.27418730009
26.0,12.0,1.0,34.0,82.0,86316.80118019079
58.0,36.0,1.0,39.0,73.0,79867.90855317473
38.0,29.0,3.0,40.0,27.0,114009.79321669256
25.0,,3.0,45.0,83.0,95843.13363467688
48.0,6.0,1.0,42.0,100.0,64162.86074303141
58.0,13.0,2.0,,3.0,84608.46615297941
21.0,5.0,4.0,23.0,38.0,84930.53283206446
38.0,33.0,3.0,29.0,73.0,104781.63142006825
23.0,15.0,,41.0,74.0,84183.31779425617
25.0,36.0,2.0,22.0,73.0,116299.37397011502
56.0,35.0,2.0,38.0,17.0,94686.5039265411
47.0,5.0,3.0,50.0,48.0,98817.69118042983
49.0,7.0,1.0,28.0,49.0,47209.301638155
26.0,23.0,1.0,48.0,43.0,90832.95512916634
28.0,2.0,1.0,56.0,84.0,49807.73555152702
44.0,3.0,2.0,26.0,7.0,55688.760520110445
52.0,31.0,,57.0,68.0,94704.81686599873
20.0,0.0,4.0,43.0,74.0,101409.08182096461
25.0,33.0,4.0,27.0,21.0,128020.3699915349
37.0,8.0,4.0,53.0,78.0,101713.73143835794
29.0,11.0,2.0,45.0,25.0,80499.28625325298
47.0,9.0,1.0,47.0,81.0,76220.88424057014
30.0,9.0,2.0,47.0,61.0,97397.18742747034
52.0,22.0,4.0,26.0,28.0,107719.57929310197
20.0,5.0,4.0,22.0,78.0,79670.12635056135
32.0,23.0,4.0,41.0,52.0,123500.0737002442
56.0,23.0,4.0,57.0,13.0,116617.94304245271
39.0,20.0,3.0,37.0,34.0,96036.29798758528
20.0,30.0,4.0,31.0,67.0,99315.34829627277
22.0,29.0,2.0,50.0,4.0,90761.36620060481
37.0,33.0,3.0,58.0,44.0,104557.36967199581
33.0,17.0,1.0,24.0,15.0,83654.86328642978
50.0,11.0,2.0,48.0,84.0,93136.7422389921
46.0,34.0,2.0,55.0,8.0,83335.62231673446
36.0,6.0,1.0,33.0,5.0,38401.019835231564
48.0,39.0,,37.0,66.0,92127.65290111801
55.0,24.0,3.0,26.0,92.0,88084.8507993698
56.0,5.0,1.0,42.0,86.0,86339.2080098429
45.0,0.0,3.0,52.0,73.0,71193.72748025219
36.0,15.0,4.0,35.0,92.0,95821.60023457839
41.0,3.0,1.0,56.0,46.0,75468.56767981507
44.0,28.0,3.0,44.0,65.0,86446.43709743471
21.0,37.0,4.0,28.0,100.0,134498.33247817407
41.0,27.0,3.0,47.0,66.0,91427.91171030121
24.0,21.0,3.0,28.0,26.0,114996.87183949421
23.0,7.0,2.0,31.0,31.0,71307.35997804427
55.0,31.0,4.0,37.0,51.0,103337.45053580341
25.0,32.0,2.0,46.0,41.0,84538.16224515549
40.0,,4.0,45.0,51.0,93959.27936797871
32.0,26.0,,45.0,19.0,138815.73591053908
56.0,17.0,2.0,29.0,95.0,89003.82435603003
44.0,17.0,2.0,36.0,73.0,88256.55307923356
45.0,12.0,2.0,51.0,3.0,72200.94561316262
58.0,21.0,4.0,43.0,38.0,108479.75622917671
39.0,13.0,4.0,,70.0,90764.26710684423
52.0,10.0,4.0,49.0,45.0,88857.48287887791
33.0,38.0,4.0,45.0,71.0,124421.92176492765
55.0,21.0,4.0,43.0,41.0,72362.3103177016
36.0,35.0,4.0,46.0,25.0,112692.13261407232
40.0,16.0,,34.0,89.0,69844.58232321944
35.0,31.0,2.0,47.0,50.0,100833.47747479915
35.0,13.0,,30.0,1.0,78137.00936549969
39.0,28.0,3.0,58.0,54.0,94762.40224158193
48.0,5.0,1.0,21.0,86.0,44198.380758214495
47.0,3.0,3.0,28.0,84.0,90334.97456870231
27.0,10.0,2.0,42.0,13.0,68233.80252598182
43.0,39.0,1.0,52.0,40.0,95036.4206454937
22.0,9.0,4.0,38.0,21.0,109559.22606758628
44.0,27.0,2.0,32.0,87.0,101919.36149149876
38.0,10.0,1.0,33.0,41.0,41080.41142982027
52.0,34.0,3.0,51.0,61.0,129980.40257582723
21.0,14.0,1.0,41.0,33.0,101918.35962548954
34.0,7.0,2.0,39.0,73.0,98115.64132384521
41.0,19.0,1.0,52.0,29.0,94422.83864516695
29.0,20.0,3.0,24.0,55.0,73274.35360103482
37.0,0.0,1.0,39.0,32.0,62061.61738977712
41.0,28.0,3.0,33.0,11.0,77873.3204642544
46.0,23.0,1.0,46.0,52.0,74209.75916746895
32.0,29.0,3.0,45.0,36.0,86336.6991405591
52.0,39.0,3.0,51.0,93.0,104794.54317215721
24.0,34.0,3.0,49.0,31.0,111259.30835317195
45.0,32.0,4.0,46.0,14.0,104526.32076251731
32.0,19.0,3.0,45.0,63.0,85682.07367065032
46.0,15.0,2.0,37.0,52.0,78036.58332914798
33.0,8.0,3.0,42.0,54.0,103892.09019327823
43.0,30.0,4.0,43.0,50.0,141056.33253526204
22.0,16.0,4.0,23.0,89.0,83839.55730271214
49.0,30.0,2.0,22.0,54.0,99441.11303745436
54.0,22.0,3.0,49.0,90.0,84180.8305616503
33.0,5.0,4.0,35.0,86.0,93514.76957284761
31.0,29.0,4.0,,73.0,97053.24907108385
47.0,6.0,1.0,58.0,97.0,61933.42705365304
48.0,39.0,1.0,41.0,87.0,132223.80898723545
36.0,10.0,2.0,50.0,99.0,59658.96135512591
59.0,33.0,,32.0,84.0,57607.58967968039
40.0,11.0,3.0,48.0,97.0,96622.45369223502
42.0,26.0,1.0,47.0,35.0,84885.57383570287
39.0,11.0,4.0,38.0,30.0,78910.05131119117
30.0,12.0,2.0,42.0,55.0,121374.88500660966
53.0,7.0,1.0,27.0,94.0,78353.39858874044
29.0,15.0,2.0,44.0,86.0,82922.28853741786
29.0,28.0,3.0,57.0,1.0,93781.02540408453
25.0,34.0,3.0,57.0,15.0,117086.8177324753
55.0,28.0,1.0,54.0,25.0,67807.21056208476
43.0,30.0,1.0,45.0,20.0,86258.47841542299
31.0,12.0,1.0,22.0,71.0,70843.51545303306
42.0,,4.0,21.0,16.0,88402.37747545404
46.0,1.0,3.0,24.0,52.0,68663.52994808837
56.0,32.0,4.0,39.0,87.0,99401.83134406655
25.0,7.0,1.0,31.0,85.0,82009.93218492308
20.0,39.0,3.0,57.0,65.0,90625.19653701317
25.0,31.0,4.0,35.0,84.0,103831.1419197736
41.0,37.0,4.0,56.0,83.0,110431.04156518517
43.0,27.0,2.0,57.0,70.0,113577.64650064
44.0,14.0,4.0,55.0,96.0,88116.75358505953
34.0,22.0,1.0,48.0,1.0,93164.95335165966
45.0,23.0,,54.0,94.0,93795.70194239118
27.0,12.0,4.0,56.0,16.0,65673.22486839321
43.0,20.0,2.0,40.0,27.0,87015.28922635561
57.0,11.0,2.0,40.0,18.0,52858.962673378715
25.0,,2.0,47.0,77.0,86669.27827681348
54.0,38.0,4.0,25.0,44.0,102045.17699034246
20.0,22.0,4.0,39.0,50.0,117600.04365274096
55.0,27.0,2.0,55.0,92.0,95288.47850183057
31.0,13.0,4.0,32.0,74.0,77849.15546693647
57.0,16.0,3.0,59.0,14.0,110797.88299292375
30.0,23.0,1.0,30.0,52.0,70921.6475293747
31.0,33.0,4.0,43.0,93.0,125020.42592021459
58.0,21.0,3.0,38.0,75.0,100612.93011027199
26.0,9.0,4.0,42.0,50.0,81918.52566100593
30.0,7.0,3.0,50.0,91.0,61960.33291729537
55.0,20.0,2.0,56.0,17.0,109824.93812726015
50.0,36.0,1.0,56.0,3.0,109706.96086039039
52.0,6.0,4.0,22.0,62.0,68820.77968859745
32.0,25.0,3.0,53.0,95.0,104269.08526891886
,12.0,3.0,48.0,21.0,101692.42848098729
43.0,15.0,2.0,22.0,33.0,81080.2819129533
28.0,29.0,1.0,34.0,1.0,94375.98248979644
50.0,30.0,1.0,26.0,70.0,105680.05615706042
29.0,4.0,1.0,22.0,56.0,86458.94161454764
21.0,31.0,3.0,35.0,4.0,101206.01237557299
57.0,15.0,4.0,53.0,22.0,75538.35702007386
34.0,8.0,4.0,39.0,77.0,66261.35529635931
22.0,21.0,2.0,58.0,58.0,82235.10780740163
50.0,39.0,1.0,52.0,44.0,90376.62710371523
25.0,36.0,4.0,33.0,57.0,87362.96655848973
22.0,13.0,3.0,54.0,94.0,116517.37504697323
30.0,15.0,3.0,30.0,40.0,93921.488934145
34.0,19.0,1.0,39.0,90.0,73943.03604747512
47.0,14.0,2.0,49.0,56.0,83312.24736412033
29.0,25.0,2.0,47.0,63.0,67604.01368744837
57.0,8.0,1.0,34.0,39.0,87159.82846863114
,0.0,3.0,57.0,7.0,47155.84412684427
34.0,34.0,2.0,32.0,14.0,108050.41672466396
37.0,19.0,3.0,54.0,90.0,67223.6676787755
37.0,5.0,3.0,43.0,18.0,72389.8785732111
43.0,9.0,4.0,20.0,55.0,101640.33308406337
21.0,32.0,2.0,43.0,56.0,76090.71862537347
59.0,15.0,3.0,46.0,88.0,86969.36649672041
39.0,35.0,4.0,37.0,57.0,121816.5601359078
53.0,5.0,3.0,45.0,58.0,85962.54250516578
45.0,18.0,1.0,48.0,25.0,83652.78999667545
26.0,30.0,2.0,27.0,96.0,102836.45268507297
57.0,1.0,3.0,45.0,70.0,65837.64066593567
49.0,17.0,2.0,24.0,80.0,110791.93782999496
24.0,27.0,4.0,52.0,3.0,83240.73220662247
30.0,3.0,2.0,59.0,21.0,92231.06116493163
20.0,0.0,3.0,24.0,32.0,72642.41805175274
53.0,15.0,2.0,55.0,2.0,95256.63847046524
20.0,1.0,1.0,32.0,20.0,74318.19026375609
38.0,35.0,1.0,36.0,75.0,105534.42905194865
21.0,0.0,4.0,32.0,18.0,64234.673591615436
40.0,38.0,3.0,44.0,54.0,107505.95465766828
39.0,22.0,2.0,21.0,75.0,64426.154994117525
42.0,25.0,4.0,43.0,99.0,99122.56410982866
40.0,,4.0,55.0,36.0,95837.78492212664
43.0,0.0,3.0,44.0,76.0,82906.92413035056
23.0,10.0,2.0,53.0,61.0,86471.51517491392
31.0,23.0,4.0,31.0,60.0,72873.65387854798
41.0,9.0,4.0,38.0,95.0,78167.39101368908
39.0,13.0,3.0,49.0,36.0,77866.25765948708
37.0,13.0,3.0,56.0,94.0,69547.48100134963
20.0,6.0,4.0,20.0,44.0,67460.9989834436
49.0,22.0,2.0,22.0,68.0,86419.18770554264
52.0,21.0,4.0,45.0,66.0,121206.82781167641
43.0,35.0,1.0,34.0,44.0,82504.03506186506
33.0,26.0,3.0,47.0,77.0,83467.03347491453
55.0,1.0,1.0,23.0,90.0,51607.91334533169
24.0,38.0,2.0,38.0,29.0,110661.99580629167
30.0,18.0,3.0,43.0,48.0,109955.61835537814
43.0,6.0,2.0,59.0,36.0,76502.36638465046
50.0,11.0,1.0,25.0,92.0,49311.81881071983
32.0,2.0,2.0,35.0,8.0,50503.757575799245
35.0,4.0,3.0,51.0,5.0,82024.22082989916
43.0,7.0,1.0,49.0,96.0,86728.81592014084
32.0,13.0,3.0,54.0,94.0,116036.12887261924
43.0,35.0,1.0,27.0,78.0,77663.98747645896
45.0,6.0,4.0,24.0,47.0,82896.61571926478
21.0,6.0,2.0,56.0,43.0,61752.32444132201
35.0,31.0,2.0,31.0,10.0,83720.5998662306
57.0,7.0,3.0,44.0,10.0,66050.32401587738
20.0,11.0,4.0,52.0,6.0,86386.08252838199
30.0,9.0,3.0,58.0,16.0,72365.81371041294
54.0,13.0,3.0,43.0,60.0,123782.69085400201
48.0,8.0,,30.0,26.0,62104.863250714916
56.0,37.0,4.0,54.0,21.0,132616.6716628924
36.0,29.0,1.0,59.0,100.0,85907.08488047803
58.0,4.0,3.0,20.0,58.0,106498.60794802342
47.0,0.0,1.0,27.0,41.0,65485.97472128244
48.0,0.0,1.0,42.0,30.0,75953.97594292034
22.0,19.0,2.0,39.0,5.0,77933.83735591093
29.0,10.0,4.0,51.0,10.0,104846.60907653565
33.0,25.0,2.0,30.0,95.0,96023.33538726877
31.0,2.0,4.0,,11.0,71515.33681187194
49.0,5.0,2.0,49.0,63.0,58601.62845355553
51.0,10.0,3.0,58.0,7.0,83036.84733545638
51.0,7.0,2.0,32.0,59.0,68552.84782066298
51.0,28.0,4.0,22.0,12.0,115435.42414879639
45.0,9.0,4.0,26.0,64.0,80716.26701603507
20.0,33.0,4.0,32.0,41.0,80576.84445073272
21.0,23.0,2.0,56.0,60.0,103892.70072754772
36.0,16.0,1.0,44.0,72.0,99197.49872907437
49.0,31.0,2.0,42.0,28.0,74408.98772457338
58.0,10.0,1.0,52.0,80.0,102470.95920094082
26.0,33.0,2.0,24.0,63.0,118749.77704730027
46.0,23.0,3.0,51.0,3.0,88736.79002300544
28.0,4.0,3.0,49.0,32.0,62042.60589773531
41.0,28.0,2.0,50.0,21.0,113794.66185387825
53.0,33.0,2.0,32.0,55.0,78855.26230692898
20.0,15.0,,24.0,18.0,69774.8913267389
28.0,24.0,3.0,42.0,53.0,77673.0538774057
39.0,36.0,1.0,20.0,75.0,95088.6171422136
38.0,7.0,4.0,29.0,61.0,104777.77715058191
55.0,28.0,1.0,46.0,50.0,97823.75251526991
59.0,24.0,2.0,27.0,8.0,104671.11748084237
23.0,22.0,3.0,22.0,12.0,86122.96286697974
28.0,33.0,4.0,38.0,51.0,112059.54244042769
41.0,2.0,1.0,21.0,66.0,42803.43353025705
37.0,29.0,2.0,50.0,41.0,97546.71107192527
31.0,33.0,3.0,29.0,22.0,92610.44835515186
58.0,31.0,3.0,35.0,9.0,100595.94552435592
28.0,28.0,4.0,56.0,78.0,105764.81891073045
25.0,8.0,1.0,39.0,79.0,66083.40182978977
38.0,1.0,3.0,22.0,11.0,102013.35499895259
26.0,38.0,2.0,54.0,13.0,135313.1697906789
35.0,6.0,2.0,53.0,56.0,97842.13572312614
24.0,4.0,4.0,40.0,28.0,108925.88451245887
35.0,7.0,1.0,55.0,89.0,94289.539739168
20.0,31.0,3.0,51.0,64.0,105864.3399883474
56.0,17.0,4.0,37.0,64.0,92526.35592441217
58.0,37.0,1.0,53.0,70.0,106131.0037578087
38.0,17.0,1.0,57.0,55.0,80239.7262192688
56.0,15.0,3.0,22.0,37.0,68799.31927851323
36.0,20.0,4.0,22.0,33.0,98849.07883320522
45.0,9.0,4.0,46.0,25.0,64708.18374670004
41.0,3.0,4.0,,23.0,79264.6246068454
27.0,7.0,4.0,22.0,60.0,66478.40672385783
52.0,18.0,1.0,36.0,56.0,78984.4169444395
21.0,39.0,4.0,58.0,63.0,123468.05163808702
49.0,39.0,4.0,57.0,8.0,115107.19792895771
39.0,8.0,3.0,59.0,17.0,60192.337056940174
37.0,29.0,2.0,38.0,95.0,78779.71749825725
29.0,16.0,1.0,38.0,90.0,85473.65432520075
43.0,39.0,3.0,24.0,57.0,100438.36709229668
23.0,14.0,3.0,24.0,75.0,92212.74629176594
56.0,3.0,3.0,33.0,62.0,74745.51937447353
23.0,5.0,1.0,46.0,94.0,66232.52163334284
32.0,15.0,2.0,55.0,11.0,91214.65382182293
44.0,25.0,1.0,59.0,67.0,81676.54392157786
32.0,,4.0,54.0,40.0,122805.92377109628
37.0,22.0,2.0,40.0,40.0,83707.39376279461
43.0,12.0,1.0,24.0,56.0,109844.28338559152
21.0,16.0,1.0,43.0,53.0,62590.96574295874
52.0,26.0,4.0,58.0,85.0,102241.27054903936
38.0,21.0,1.0,43.0,99.0,79846.39504571169
28.0,36.0,2.0,59.0,28.0,87522.01658408696
47.0,18.0,3.0,32.0,86.0,100287.1888364779
54.0,38.0,1.0,57.0,42.0,97969.13878379125
58.0,34.0,1.0,20.0,46.0,57303.32667487299
,12.0,2.0,58.0,18.0,94026.92857318
20.0,13.0,1.0,29.0,23.0,64257.46827970716
40.0,30.0,3.0,21.0,26.0,97626.4786562035
28.0,1.0,4.0,35.0,99.0,88152.33869783787
34.0,38.0,4.0,56.0,29.0,113729.40122466828
54.0,36.0,4.0,,52.0,107406.5504089012
24.0,13.0,3.0,42.0,75.0,123370.52976483246
41.0,8.0,4.0,45.0,46.0,54693.81377797615
42.0,9.0,2.0,,1.0,56710.517700558325
26.0,6.0,2.0,46.0,63.0,58819.08597611833
42.0,27.0,3.0,49.0,16.0,128635.34111363515
44.0,24.0,3.0,52.0,25.0,89730.80040936926
46.0,27.0,3.0,51.0,62.0,105803.13312268505
25.0,1.0,2.0,28.0,82.0,59488.82695616515
53.0,16.0,3.0,30.0,80.0,96048.00513496331
28.0,3.0,3.0,56.0,83.0,79009.2967843276
52.0,,4.0,25.0,16.0,90796.48794299358
25.0,17.0,3.0,49.0,69.0,111108.69556954771
56.0,2.0,1.0,59.0,91.0,75404.04470273448
50.0,36.0,4.0,34.0,70.0,101773.98933815607
53.0,32.0,2.0,49.0,34.0,106481.00573632863
48.0,,2.0,37.0,80.0,126679.7912252183
33.0,7.0,2.0,31.0,53.0,81674.55703505636
55.0,34.0,4.0,23.0,23.0,110878.64482468503
55.0,1.0,2.0,35.0,43.0,47441.70570858949
34.0,32.0,4.0,42.0,44.0,121266.27795997432
27.0,11.0,4.0,30.0,32.0,100083.40320272579
45.0,21.0,1.0,43.0,23.0,89290.8472018095
55.0,12.0,1.0,41.0,20.0,76911.41178640697
40.0,9.0,1.0,58.0,19.0,118088.09521760902
47.0,16.0,1.0,34.0,93.0,90631.41623686609
23.0,4.0,1.0,34.0,72.0,84400.42392764446
35.0,8.0,2.0,29.0,29.0,74803.23231632731
41.0,12.0,2.0,47.0,18.0,79426.08372942917
31.0,22.0,2.0,55.0,69.0,102481.48616553211
35.0,29.0,1.0,36.0,12.0,89211.85706695603
59.0,3.0,3.0,55.0,10.0,78243.49022982853
57.0,20.0,2.0,41.0,37.0,95148.08522811544
56.0,8.0,2.0,42.0,81.0,68707.85231574002
48.0,6.0,3.0,48.0,96.0,83906.13822589426
37.0,15.0,1.0,41.0,55.0,79401.26219789076
29.0,22.0,4.0,30.0,4.0,112505.3845618105
58.0,22.0,3.0,55.0,95.0,88830.2849277189
37.0,30.0,3.0,48.0,63.0,74601.0214208381
20.0,4.0,2.0,51.0,90.0,69540.47619785987
58.0,5.0,2.0,33.0,12.0,77559.2903408712
40.0,0.0,1.0,37.0,18.0,76861.61185740355
,27.0,4.0,57.0,8.0,98007.35495842277
34.0,17.0,4.0,56.0,32.0,106331.49789464334
23.0,23.0,3.0,53.0,84.0,115627.31548427048
39.0,12.0,1.0,42.0,49.0,86668.75994658234
